"max_depth","eta","nrounds","subsample","colsample_bytree","lambda","alpha","R2_test1","R2_test2","R2_avg","selected"
3,0.01,500,0.6,0.6,0.5,0.5,0.584689897004401,0.607714977006867,0.596202437005634,0
3,0.05,500,0.6,0.6,0.5,0.5,0.642344347419957,0.5969648584964,0.619654602958179,0
3,0.1,500,0.6,0.6,0.5,0.5,0.526583975163719,0.650099037599038,0.588341506381379,0
3,0.3,500,0.6,0.6,0.5,0.5,0.564270000364948,0.478507828511893,0.521388914438421,0
5,0.01,500,0.6,0.6,0.5,0.5,0.568526264221995,0.580491040140825,0.57450865218141,0
5,0.05,500,0.6,0.6,0.5,0.5,0.557314299788552,0.610678280848199,0.583996290318375,0
5,0.1,500,0.6,0.6,0.5,0.5,0.553806368278999,0.518484953964034,0.536145661121517,0
5,0.3,500,0.6,0.6,0.5,0.5,0.291303480268671,0.386433544977862,0.338868512623266,0
7,0.01,500,0.6,0.6,0.5,0.5,0.582407827336629,0.585236230808949,0.583822029072789,0
7,0.05,500,0.6,0.6,0.5,0.5,0.570819365482228,0.581499080547593,0.576159223014911,0
7,0.1,500,0.6,0.6,0.5,0.5,0.547962974353217,0.540085484217483,0.54402422928535,0
7,0.3,500,0.6,0.6,0.5,0.5,0.498663683608866,0.324624679390308,0.411644181499587,0
9,0.01,500,0.6,0.6,0.5,0.5,0.588473221679848,0.563445725659102,0.575959473669475,0
9,0.05,500,0.6,0.6,0.5,0.5,0.547946341881698,0.595938176558007,0.571942259219852,0
9,0.1,500,0.6,0.6,0.5,0.5,0.533507155043926,0.590856502959078,0.562181829001502,0
9,0.3,500,0.6,0.6,0.5,0.5,0.402457474029722,0.500634976608704,0.451546225319213,0
3,0.01,500,0.8,0.6,0.5,0.5,0.616359053130671,0.638959520857606,0.627659286994139,0
3,0.05,500,0.8,0.6,0.5,0.5,0.616176565254624,0.583887322266808,0.600031943760716,0
3,0.1,500,0.8,0.6,0.5,0.5,0.624393155174952,0.640101538336843,0.632247346755898,0
3,0.3,500,0.8,0.6,0.5,0.5,0.449654989404277,0.496973981323667,0.473314485363972,0
5,0.01,500,0.8,0.6,0.5,0.5,0.621312223253125,0.593545331252009,0.607428777252567,0
5,0.05,500,0.8,0.6,0.5,0.5,0.578682815422068,0.585777530842104,0.582230173132086,0
5,0.1,500,0.8,0.6,0.5,0.5,0.604492092483924,0.618437742799518,0.611464917641721,0
5,0.3,500,0.8,0.6,0.5,0.5,0.557159440288382,0.517114583005313,0.537137011646848,0
7,0.01,500,0.8,0.6,0.5,0.5,0.597844004849146,0.597318936090409,0.597581470469778,0
7,0.05,500,0.8,0.6,0.5,0.5,0.5992041140376,0.585932665828692,0.592568389933146,0
7,0.1,500,0.8,0.6,0.5,0.5,0.598385147295211,0.578889252611427,0.588637199953319,0
7,0.3,500,0.8,0.6,0.5,0.5,0.476277209456803,0.624348050592234,0.550312630024519,0
9,0.01,500,0.8,0.6,0.5,0.5,0.603266237331979,0.58890243684314,0.596084337087559,0
9,0.05,500,0.8,0.6,0.5,0.5,0.59173174165166,0.589180810063041,0.590456275857351,0
9,0.1,500,0.8,0.6,0.5,0.5,0.523154429932347,0.572926083969431,0.548040256950889,0
9,0.3,500,0.8,0.6,0.5,0.5,0.469008632070117,0.515321918865119,0.492165275467618,0
3,0.01,500,1,0.6,0.5,0.5,0.605524137853285,0.644100204405805,0.624812171129545,0
3,0.05,500,1,0.6,0.5,0.5,0.5955799280222,0.636154188242788,0.615867058132494,0
3,0.1,500,1,0.6,0.5,0.5,0.627422137957548,0.629753018611121,0.628587578284334,0
3,0.3,500,1,0.6,0.5,0.5,0.605930527183923,0.646448869689059,0.626189698436491,0
5,0.01,500,1,0.6,0.5,0.5,0.590707840578352,0.605184038584571,0.597945939581461,0
5,0.05,500,1,0.6,0.5,0.5,0.59568014300161,0.602065448227536,0.598872795614573,0
5,0.1,500,1,0.6,0.5,0.5,0.611438008468937,0.580926735240541,0.596182371854739,0
5,0.3,500,1,0.6,0.5,0.5,0.409484149860723,0.571047450305408,0.490265800083066,0
7,0.01,500,1,0.6,0.5,0.5,0.578277813276167,0.610021498592207,0.594149655934187,0
7,0.05,500,1,0.6,0.5,0.5,0.572304888244628,0.609905305195784,0.591105096720206,0
7,0.1,500,1,0.6,0.5,0.5,0.521005969279172,0.630103990800567,0.575554980039869,0
7,0.3,500,1,0.6,0.5,0.5,0.552270297419417,0.514663625705827,0.533466961562622,0
9,0.01,500,1,0.6,0.5,0.5,0.569099556739071,0.605403212683047,0.587251384711059,0
9,0.05,500,1,0.6,0.5,0.5,0.592221223269072,0.605996688489457,0.599108955879264,0
9,0.1,500,1,0.6,0.5,0.5,0.551198052116564,0.526577112694053,0.538887582405308,0
9,0.3,500,1,0.6,0.5,0.5,0.618066988122683,0.524338798573853,0.571202893348268,0
3,0.01,500,0.6,0.8,0.5,0.5,0.598249854923231,0.608580865305443,0.603415360114337,0
3,0.05,500,0.6,0.8,0.5,0.5,0.617922500527958,0.580945386567756,0.599433943547857,0
3,0.1,500,0.6,0.8,0.5,0.5,0.564119943787483,0.57041992716334,0.567269935475412,0
3,0.3,500,0.6,0.8,0.5,0.5,0.577674892087498,0.589412857467703,0.583543874777601,0
5,0.01,500,0.6,0.8,0.5,0.5,0.581419820072126,0.595441101839871,0.588430460955999,0
5,0.05,500,0.6,0.8,0.5,0.5,0.6016651084383,0.611573509066326,0.606619308752313,0
5,0.1,500,0.6,0.8,0.5,0.5,0.656144642154805,0.617610809423907,0.636877725789356,0
5,0.3,500,0.6,0.8,0.5,0.5,0.618970709837504,0.569349735731302,0.594160222784403,0
7,0.01,500,0.6,0.8,0.5,0.5,0.60771993713952,0.5890699817252,0.59839495943236,0
7,0.05,500,0.6,0.8,0.5,0.5,0.594040885422416,0.597974223743806,0.596007554583111,0
7,0.1,500,0.6,0.8,0.5,0.5,0.574763580089788,0.553847040442355,0.564305310266071,0
7,0.3,500,0.6,0.8,0.5,0.5,0.506666723212594,0.320399758559478,0.413533240886036,0
9,0.01,500,0.6,0.8,0.5,0.5,0.595401453346181,0.564125636532468,0.579763544939325,0
9,0.05,500,0.6,0.8,0.5,0.5,0.573962788531238,0.594643262063564,0.584303025297401,0
9,0.1,500,0.6,0.8,0.5,0.5,0.579132123367464,0.493771429835588,0.536451776601526,0
9,0.3,500,0.6,0.8,0.5,0.5,0.520847371836976,0.503422396727115,0.512134884282046,0
3,0.01,500,0.8,0.8,0.5,0.5,0.626566274165728,0.623946536814682,0.625256405490205,0
3,0.05,500,0.8,0.8,0.5,0.5,0.565787316682114,0.62694607109087,0.596366693886492,0
3,0.1,500,0.8,0.8,0.5,0.5,0.565934439544226,0.632162057526525,0.599048248535376,0
3,0.3,500,0.8,0.8,0.5,0.5,0.473461756023571,0.547312327307122,0.510387041665346,0
5,0.01,500,0.8,0.8,0.5,0.5,0.620049346434705,0.615568414917759,0.617808880676232,0
5,0.05,500,0.8,0.8,0.5,0.5,0.604969050712122,0.617636461038664,0.611302755875393,0
5,0.1,500,0.8,0.8,0.5,0.5,0.587484609521632,0.558213750765101,0.572849180143366,0
5,0.3,500,0.8,0.8,0.5,0.5,0.607830227665887,0.487797611069226,0.547813919367557,0
7,0.01,500,0.8,0.8,0.5,0.5,0.604468869558047,0.606246277644711,0.605357573601379,0
7,0.05,500,0.8,0.8,0.5,0.5,0.594725386083873,0.626421238600685,0.610573312342279,0
7,0.1,500,0.8,0.8,0.5,0.5,0.63297333066225,0.60317907569239,0.61807620317732,0
7,0.3,500,0.8,0.8,0.5,0.5,0.515982069353508,0.584055710094404,0.550018889723956,0
9,0.01,500,0.8,0.8,0.5,0.5,0.613420667162626,0.604377329024486,0.608898998093556,0
9,0.05,500,0.8,0.8,0.5,0.5,0.575013501865153,0.607281259485546,0.59114738067535,0
9,0.1,500,0.8,0.8,0.5,0.5,0.577091098904424,0.597435658194518,0.587263378549471,0
9,0.3,500,0.8,0.8,0.5,0.5,0.535088793928123,0.566382809672872,0.550735801800498,0
3,0.01,500,1,0.8,0.5,0.5,0.604134672059951,0.628329828277527,0.616232250168739,0
3,0.05,500,1,0.8,0.5,0.5,0.617673009594188,0.619905851861648,0.618789430727918,0
3,0.1,500,1,0.8,0.5,0.5,0.606775949686047,0.601039396469383,0.603907673077715,0
3,0.3,500,1,0.8,0.5,0.5,0.582513609289919,0.516673307459822,0.54959345837487,0
5,0.01,500,1,0.8,0.5,0.5,0.588253561042409,0.599498423162321,0.593875992102365,0
5,0.05,500,1,0.8,0.5,0.5,0.609976062493902,0.590369431882037,0.60017274718797,0
5,0.1,500,1,0.8,0.5,0.5,0.595493319489379,0.592211081503704,0.593852200496541,0
5,0.3,500,1,0.8,0.5,0.5,0.541416669959437,0.606033634029368,0.573725151994403,0
7,0.01,500,1,0.8,0.5,0.5,0.580169911937682,0.595570829299353,0.587870370618518,0
7,0.05,500,1,0.8,0.5,0.5,0.559637678902251,0.579338833430787,0.569488256166519,0
7,0.1,500,1,0.8,0.5,0.5,0.582491705190953,0.607472166362978,0.594981935776966,0
7,0.3,500,1,0.8,0.5,0.5,0.551454322344792,0.629471715395346,0.590463018870069,0
9,0.05,500,1,0.8,0.5,0.5,0.580989352430539,0.574794534842008,0.577891943636274,0
9,0.1,500,1,0.8,0.5,0.5,0.596174782147715,0.58652450014241,0.591349641145062,0
9,0.3,500,1,0.8,0.5,0.5,0.511642224853893,0.462995048493199,0.487318636673546,0
3,0.01,500,0.6,1,0.5,0.5,0.610005177550651,0.620641149723738,0.615323163637195,0
3,0.05,500,0.6,1,0.5,0.5,0.563031010366971,0.619203487443471,0.591117248905221,0
3,0.1,500,0.6,1,0.5,0.5,0.627641236427501,0.593548062825376,0.610594649626439,0
3,0.3,500,0.6,1,0.5,0.5,0.575858515000724,0.586261416573155,0.58105996578694,0
5,0.01,500,0.6,1,0.5,0.5,0.617379390950329,0.597986134943322,0.607682762946826,0
5,0.05,500,0.6,1,0.5,0.5,0.604529602621601,0.602787089339561,0.603658345980581,0
5,0.1,500,0.6,1,0.5,0.5,0.614240286560472,0.509206313779054,0.561723300169763,0
5,0.3,500,0.6,1,0.5,0.5,0.502705385057217,0.400706553267237,0.451705969162227,0
7,0.01,500,0.6,1,0.5,0.5,0.585434113917884,0.6086797817506,0.597056947834242,0
7,0.05,500,0.6,1,0.5,0.5,0.578115424125949,0.591971290989736,0.585043357557842,0
7,0.1,500,0.6,1,0.5,0.5,0.532151646440695,0.51296002262776,0.522555834534228,0
7,0.3,500,0.6,1,0.5,0.5,0.601580362016607,0.481901021448189,0.541740691732398,0
9,0.01,500,0.6,1,0.5,0.5,0.593781126879787,0.609679570639416,0.601730348759601,0
9,0.05,500,0.6,1,0.5,0.5,0.594986680160184,0.527084092080779,0.561035386120482,0
9,0.1,500,0.6,1,0.5,0.5,0.560683105454395,0.585754875493106,0.57321899047375,0
3,0.01,500,0.8,1,0.5,0.5,0.626316338630703,0.637271211637136,0.631793775133919,0
3,0.05,500,0.8,1,0.5,0.5,0.631078518663287,0.633754801365172,0.63241666001423,0
3,0.1,500,0.8,1,0.5,0.5,0.591590258045227,0.663050001541615,0.627320129793421,0
3,0.3,500,0.8,1,0.5,0.5,0.507179468644675,0.563394095062817,0.535286781853746,0
5,0.05,500,0.8,1,0.5,0.5,0.58895139807488,0.596654789619577,0.592803093847229,0
5,0.1,500,0.8,1,0.5,0.5,0.553737207031475,0.536348921705447,0.545043064368461,0
5,0.3,500,0.8,1,0.5,0.5,0.564565322312077,0.605171781915528,0.584868552113802,0
7,0.01,500,0.8,1,0.5,0.5,0.595719212236634,0.604895110637793,0.600307161437213,0
7,0.05,500,0.8,1,0.5,0.5,0.615651744487086,0.566492567338273,0.59107215591268,0
7,0.1,500,0.8,1,0.5,0.5,0.608445259490246,0.549569398962198,0.579007329226222,0
7,0.3,500,0.8,1,0.5,0.5,0.527986625099848,0.55079721753662,0.539391921318234,0
9,0.01,500,0.8,1,0.5,0.5,0.595700198478138,0.606516044438398,0.601108121458268,0
9,0.05,500,0.8,1,0.5,0.5,0.570304973747691,0.589293259894756,0.579799116821224,0
9,0.1,500,0.8,1,0.5,0.5,0.61064378863626,0.512058804885598,0.561351296760929,0
9,0.3,500,0.8,1,0.5,0.5,0.500554320469516,0.5202752464483,0.510414783458908,0
3,0.01,500,1,1,0.5,0.5,0.605273610934466,0.629630922122419,0.617452266528443,0
3,0.05,500,1,1,0.5,0.5,0.599341520374397,0.610013458983132,0.604677489678765,0
3,0.1,500,1,1,0.5,0.5,0.60163411403151,0.615082650049118,0.608358382040314,0
3,0.3,500,1,1,0.5,0.5,0.595929238875325,0.579570508462452,0.587749873668889,0
5,0.01,500,1,1,0.5,0.5,0.602728182369209,0.57608197499299,0.589405078681099,0
5,0.05,500,1,1,0.5,0.5,0.596984673605919,0.564519771072165,0.580752222339042,0
5,0.1,500,1,1,0.5,0.5,0.568641959764393,0.566012370001574,0.567327164882983,0
5,0.3,500,1,1,0.5,0.5,0.578430489399225,0.632306928443241,0.605368708921233,0
7,0.01,500,1,1,0.5,0.5,0.59283736105656,0.579237150469953,0.586037255763256,0
7,0.05,500,1,1,0.5,0.5,0.586575280639137,0.577294691148958,0.581934985894048,0
7,0.1,500,1,1,0.5,0.5,0.570104232438607,0.569167373598575,0.569635803018591,0
7,0.3,500,1,1,0.5,0.5,0.572182791278923,0.532687763967198,0.552435277623061,0
9,0.01,500,1,1,0.5,0.5,0.58190221099314,0.583946945501843,0.582924578247492,0
9,0.05,500,1,1,0.5,0.5,0.583204254747799,0.590278199995653,0.586741227371726,0
9,0.1,500,1,1,0.5,0.5,0.56684861426859,0.565626634938594,0.566237624603592,0
9,0.3,500,1,1,0.5,0.5,0.574389065725509,0.543819282290916,0.559104174008212,0
3,0.01,500,0.6,0.6,1,0.5,0.572724105329073,0.6164857955527,0.594604950440887,0
3,0.05,500,0.6,0.6,1,0.5,0.612113499041753,0.598913927921792,0.605513713481773,0
3,0.1,500,0.6,0.6,1,0.5,0.577752874191388,0.561521392597908,0.569637133394648,0
3,0.3,500,0.6,0.6,1,0.5,0.44322763141886,0.459797446903632,0.451512539161246,0
5,0.01,500,0.6,0.6,1,0.5,0.578327298633158,0.608936132284714,0.593631715458936,0
5,0.05,500,0.6,0.6,1,0.5,0.534184115843425,0.583381553014339,0.558782834428882,0
5,0.1,500,0.6,0.6,1,0.5,0.502569134133194,0.607744245657553,0.555156689895374,0
5,0.3,500,0.6,0.6,1,0.5,0.442929900500468,0.44317163885575,0.443050769678109,0
7,0.01,500,0.6,0.6,1,0.5,0.562818613573142,0.573189220645793,0.568003917109468,0
7,0.05,500,0.6,0.6,1,0.5,0.539823730895202,0.572475030522581,0.556149380708892,0
7,0.1,500,0.6,0.6,1,0.5,0.533930774476674,0.578021461936246,0.55597611820646,0
7,0.3,500,0.6,0.6,1,0.5,0.365385990821357,0.361786232972101,0.363586111896729,0
9,0.01,500,0.6,0.6,1,0.5,0.563115619137128,0.580992620210964,0.572054119674046,0
9,0.05,500,0.6,0.6,1,0.5,0.554505205490662,0.583324766955208,0.568914986222935,0
9,0.3,500,0.6,0.6,1,0.5,0.458831782100985,0.525308007644712,0.492069894872849,0
3,0.01,500,0.8,0.6,1,0.5,0.594941603448934,0.634306592798301,0.614624098123618,0
3,0.05,500,0.8,0.6,1,0.5,0.607766206275422,0.629448142611465,0.618607174443443,0
3,0.1,500,0.8,0.6,1,0.5,0.615006757466684,0.63865352245741,0.626830139962047,0
3,0.3,500,0.8,0.6,1,0.5,0.596048477946377,0.666908119843376,0.631478298894876,0
5,0.01,500,0.8,0.6,1,0.5,0.568869108021856,0.604832112461471,0.586850610241664,0
5,0.05,500,0.8,0.6,1,0.5,0.554510871474305,0.605612450008758,0.580061660741531,0
5,0.1,500,0.8,0.6,1,0.5,0.533367290922301,0.540883997847277,0.537125644384789,0
5,0.3,500,0.8,0.6,1,0.5,0.485029897776047,0.601809090001907,0.543419493888977,0
7,0.01,500,0.8,0.6,1,0.5,0.564462733516741,0.59553085172138,0.579996792619061,0
7,0.05,500,0.8,0.6,1,0.5,0.555684436869914,0.593708902233957,0.574696669551935,0
7,0.1,500,0.8,0.6,1,0.5,0.556914839973063,0.602231216560576,0.579573028266819,0
7,0.3,500,0.8,0.6,1,0.5,0.545385459567499,0.428482021319766,0.486933740443633,0
9,0.01,500,0.8,0.6,1,0.5,0.549535568968989,0.600073920080863,0.574804744524926,0
9,0.05,500,0.8,0.6,1,0.5,0.563859805584274,0.589855785989085,0.57685779578668,0
9,0.1,500,0.8,0.6,1,0.5,0.56121287927353,0.546912445040338,0.554062662156934,0
9,0.3,500,0.8,0.6,1,0.5,0.465536327100976,0.377280731601585,0.42140852935128,0
3,0.01,500,1,0.6,1,0.5,0.583962299075484,0.653769103627325,0.618865701351405,0
3,0.05,500,1,0.6,1,0.5,0.580255897984141,0.644635528607787,0.612445713295964,0
3,0.1,500,1,0.6,1,0.5,0.592469558500262,0.608190802403905,0.600330180452084,0
3,0.3,500,1,0.6,1,0.5,0.539117340950976,0.597341722416257,0.568229531683617,0
5,0.01,500,1,0.6,1,0.5,0.559442297139067,0.632082833411359,0.595762565275213,0
5,0.05,500,1,0.6,1,0.5,0.535180242121746,0.614501560785323,0.574840901453535,0
5,0.1,500,1,0.6,1,0.5,0.535419536450617,0.617097241928032,0.576258389189324,0
5,0.3,500,1,0.6,1,0.5,0.503952350243486,0.580146191884902,0.542049271064194,0
7,0.01,500,1,0.6,1,0.5,0.556483712226513,0.606537223887167,0.58151046805684,0
7,0.1,500,1,0.6,1,0.5,0.536018855954642,0.625416152043509,0.580717503999076,0
7,0.3,500,1,0.6,1,0.5,0.512782326694154,0.586368030705753,0.549575178699954,0
9,0.01,500,1,0.6,1,0.5,0.555636437751462,0.610070307934561,0.582853372843012,0
9,0.05,500,1,0.6,1,0.5,0.5448233137155,0.608904598346353,0.576863956030927,0
9,0.1,500,1,0.6,1,0.5,0.533445139539087,0.576911759543625,0.555178449541356,0
9,0.3,500,1,0.6,1,0.5,0.444063710249262,0.538737521219986,0.491400615734624,0
3,0.01,500,0.6,0.8,1,0.5,0.594584551143908,0.617931791096324,0.606258171120116,0
3,0.05,500,0.6,0.8,1,0.5,0.595208029930737,0.621405920458852,0.608306975194795,0
3,0.1,500,0.6,0.8,1,0.5,0.551167965427793,0.538549176825687,0.54485857112674,0
3,0.3,500,0.6,0.8,1,0.5,0.500954811517857,0.486950467487392,0.493952639502625,0
5,0.01,500,0.6,0.8,1,0.5,0.595999639405136,0.581395988903398,0.588697814154267,0
5,0.05,500,0.6,0.8,1,0.5,0.591026544479891,0.600622605147043,0.595824574813467,0
5,0.1,500,0.6,0.8,1,0.5,0.610056554435018,0.568690879420514,0.589373716927766,0
5,0.3,500,0.6,0.8,1,0.5,0.382830697388627,0.501026149890706,0.441928423639666,0
7,0.01,500,0.6,0.8,1,0.5,0.580388328791279,0.588776545321107,0.584582437056193,0
7,0.05,500,0.6,0.8,1,0.5,0.578001397831974,0.615599466595167,0.596800432213571,0
7,0.1,500,0.6,0.8,1,0.5,0.563040835469341,0.589318854991227,0.576179845230284,0
7,0.3,500,0.6,0.8,1,0.5,0.203220838032393,0.401950158801151,0.302585498416772,0
9,0.01,500,0.6,0.8,1,0.5,0.592664314924411,0.582119295616358,0.587391805270384,0
9,0.05,500,0.6,0.8,1,0.5,0.536310695132231,0.548824139156167,0.542567417144199,0
9,0.1,500,0.6,0.8,1,0.5,0.566519939195422,0.581247585562774,0.573883762379098,0
9,0.3,500,0.6,0.8,1,0.5,0.504011679932877,0.566909547236113,0.535460613584495,0
3,0.01,500,0.8,0.8,1,0.5,0.606429773974019,0.640959705433872,0.623694739703945,0
3,0.05,500,0.8,0.8,1,0.5,0.582738145363643,0.628888896271431,0.605813520817537,0
3,0.1,500,0.8,0.8,1,0.5,0.616732264551518,0.589233421284833,0.602982842918176,0
3,0.3,500,0.8,0.8,1,0.5,0.476741455144029,0.598012722348499,0.537377088746264,0
5,0.01,500,0.8,0.8,1,0.5,0.578056243344823,0.610494180378583,0.594275211861703,0
5,0.05,500,0.8,0.8,1,0.5,0.582205191681767,0.618742440436638,0.600473816059203,0
5,0.1,500,0.8,0.8,1,0.5,0.573756450385637,0.634899682581666,0.604328066483651,0
5,0.3,500,0.8,0.8,1,0.5,0.462039935842793,0.545598337695559,0.503819136769176,0
7,0.01,500,0.8,0.8,1,0.5,0.581973795090987,0.609323205310637,0.595648500200812,0
7,0.05,500,0.8,0.8,1,0.5,0.557260235326245,0.590873913758493,0.574067074542369,0
7,0.1,500,0.8,0.8,1,0.5,0.542239939492981,0.625329754844781,0.583784847168881,0
7,0.3,500,0.8,0.8,1,0.5,0.436726387905444,0.550597225090645,0.493661806498044,0
9,0.01,500,0.8,0.8,1,0.5,0.572934819457709,0.617320559899889,0.595127689678799,0
9,0.05,500,0.8,0.8,1,0.5,0.578971870805349,0.583975719161577,0.581473794983463,0
9,0.1,500,0.8,0.8,1,0.5,0.548184941570343,0.578827077622872,0.563506009596607,0
9,0.3,500,0.8,0.8,1,0.5,0.422801467856544,0.433788431220103,0.428294949538323,0
3,0.01,500,1,0.8,1,0.5,0.573265110885319,0.636504955182695,0.604885033034007,0
3,0.05,500,1,0.8,1,0.5,0.560177278867821,0.636047260891137,0.598112269879479,0
3,0.1,500,1,0.8,1,0.5,0.54643356963299,0.616113420552358,0.581273495092674,0
3,0.3,500,1,0.8,1,0.5,0.578570421668711,0.602901699033378,0.590736060351045,0
5,0.01,500,1,0.8,1,0.5,0.55598451098826,0.612002344550592,0.583993427769426,0
5,0.05,500,1,0.8,1,0.5,0.536695922472458,0.610157877042369,0.573426899757414,0
5,0.1,500,1,0.8,1,0.5,0.54410925299138,0.583151665974041,0.56363045948271,0
5,0.3,500,1,0.8,1,0.5,0.53685649742213,0.556895215316584,0.546875856369357,0
7,0.01,500,1,0.8,1,0.5,0.531313047340922,0.57056541513076,0.550939231235841,0
7,0.05,500,1,0.8,1,0.5,0.507501241832514,0.563964703278546,0.53573297255553,0
7,0.1,500,1,0.8,1,0.5,0.510088901774991,0.610290404290617,0.560189653032804,0
7,0.3,500,1,0.8,1,0.5,0.512902297115319,0.530899421499988,0.521900859307654,0
9,0.01,500,1,0.8,1,0.5,0.5264201260097,0.564528268592458,0.545474197301079,0
9,0.05,500,1,0.8,1,0.5,0.547569333775692,0.597826263688647,0.57269779873217,0
9,0.1,500,1,0.8,1,0.5,0.524865820253885,0.582420772438901,0.553643296346393,0
9,0.3,500,1,0.8,1,0.5,0.507180142522364,0.491071154759306,0.499125648640835,0
3,0.01,500,0.6,1,1,0.5,0.603711672897555,0.608053638840016,0.605882655868786,0
3,0.05,500,0.6,1,1,0.5,0.597211456577919,0.542110588042707,0.569661022310313,0
3,0.1,500,0.6,1,1,0.5,0.614046005420357,0.574847954868986,0.594446980144672,0
3,0.3,500,0.6,1,1,0.5,0.589865955787621,0.596776451747882,0.593321203767752,0
5,0.01,500,0.6,1,1,0.5,0.605329797340324,0.601911874996636,0.60362083616848,0
5,0.05,500,0.6,1,1,0.5,0.585517824492221,0.570350842406985,0.577934333449603,0
5,0.1,500,0.6,1,1,0.5,0.585316566593496,0.615279979309648,0.600298272951572,0
5,0.3,500,0.6,1,1,0.5,0.478681358792702,0.431752497381848,0.455216928087275,0
7,0.01,500,0.6,1,1,0.5,0.601235260971146,0.585956106014701,0.593595683492923,0
7,0.05,500,0.6,1,1,0.5,0.579832163752211,0.638332475840924,0.609082319796568,0
7,0.1,500,0.6,1,1,0.5,0.527380127057688,0.55725276822626,0.542316447641974,0
7,0.3,500,0.6,1,1,0.5,0.521008100624352,0.596070086584349,0.558539093604351,0
9,0.01,500,0.6,1,1,0.5,0.57594239782916,0.573695578345339,0.574818988087249,0
9,0.05,500,0.6,1,1,0.5,0.60000650190286,0.582492878810038,0.591249690356449,0
9,0.1,500,0.6,1,1,0.5,0.589366032509415,0.559221303235022,0.574293667872219,0
9,0.3,500,0.6,1,1,0.5,0.416433307324123,0.493198225282312,0.454815766303217,0
3,0.05,500,0.8,1,1,0.5,0.639225385115218,0.632114782351604,0.635670083733411,0
3,0.3,500,0.8,1,1,0.5,0.563404143442817,0.532653001495751,0.548028572469284,0
5,0.01,500,0.8,1,1,0.5,0.585589167687431,0.604182159321743,0.594885663504587,0
5,0.05,500,0.8,1,1,0.5,0.553856640096281,0.610279651021475,0.582068145558878,0
5,0.1,500,0.8,1,1,0.5,0.548495958949668,0.639629263118397,0.594062611034032,0
5,0.3,500,0.8,1,1,0.5,0.592362638821479,0.619175940374368,0.605769289597924,0
7,0.01,500,0.8,1,1,0.5,0.566172213467143,0.59806105229199,0.582116632879567,0
7,0.05,500,0.8,1,1,0.5,0.561189037950094,0.57910037819586,0.570144708072977,0
7,0.1,500,0.8,1,1,0.5,0.577506591250139,0.614404026702059,0.595955308976099,0
7,0.3,500,0.8,1,1,0.5,0.518498422049774,0.579080450795763,0.548789436422768,0
9,0.01,500,0.8,1,1,0.5,0.560820817269958,0.584661496895308,0.572741157082633,0
9,0.05,500,0.8,1,1,0.5,0.540907303233504,0.564471766115572,0.552689534674538,0
9,0.1,500,0.8,1,1,0.5,0.539231909063508,0.520906014526443,0.530068961794976,0
9,0.3,500,0.8,1,1,0.5,0.464104499009707,0.422705928328408,0.443405213669057,0
3,0.01,500,1,1,1,0.5,0.55978845162826,0.625090365317581,0.59243940847292,0
3,0.05,500,1,1,1,0.5,0.537122583236584,0.612853303452962,0.574987943344773,0
3,0.1,500,1,1,1,0.5,0.564967374651525,0.626870841129442,0.595919107890484,0
3,0.3,500,1,1,1,0.5,0.549840071930151,0.596839262748662,0.573339667339407,0
5,0.01,500,1,1,1,0.5,0.547849485316527,0.594151280508916,0.571000382912721,0
5,0.05,500,1,1,1,0.5,0.531595176261452,0.574991316043824,0.553293246152638,0
5,0.1,500,1,1,1,0.5,0.528183117436385,0.616758902493865,0.572471009965125,0
5,0.3,500,1,1,1,0.5,0.518615607863946,0.503771712819769,0.511193660341857,0
7,0.01,500,1,1,1,0.5,0.524653876219003,0.584671709194939,0.554662792706971,0
7,0.05,500,1,1,1,0.5,0.490135481661526,0.585047574875019,0.537591528268272,0
7,0.1,500,1,1,1,0.5,0.513030213664617,0.575148969751553,0.544089591708085,0
7,0.3,500,1,1,1,0.5,0.426074862658769,0.473462848840666,0.449768855749718,0
9,0.01,500,1,1,1,0.5,0.511922734932051,0.578749903929712,0.545336319430881,0
9,0.05,500,1,1,1,0.5,0.50873082581214,0.584484220762485,0.546607523287313,0
9,0.1,500,1,1,1,0.5,0.506377473137505,0.588692767739815,0.54753512043866,0
9,0.3,500,1,1,1,0.5,0.485056896852946,0.486827213197492,0.485942055025219,0
3,0.01,500,0.6,0.6,2,0.5,0.577150106791937,0.612047389873718,0.594598748332827,0
3,0.05,500,0.6,0.6,2,0.5,0.587269730656678,0.587043985817075,0.587156858236876,0
3,0.1,500,0.6,0.6,2,0.5,0.51642234646532,0.510686949938457,0.513554648201889,0
3,0.3,500,0.6,0.6,2,0.5,0.373072486169841,0.437077509356434,0.405074997763138,0
5,0.01,500,0.6,0.6,2,0.5,0.570493735513431,0.559873234521026,0.565183485017229,0
5,0.05,500,0.6,0.6,2,0.5,0.629738974640154,0.550698648225383,0.590218811432769,0
5,0.1,500,0.6,0.6,2,0.5,0.467634413188005,0.488447543471762,0.478040978329884,0
5,0.3,500,0.6,0.6,2,0.5,0.470316495048748,0.462637158384479,0.466476826716614,0
7,0.01,500,0.6,0.6,2,0.5,0.511829023273108,0.557153197618142,0.534491110445625,0
7,0.05,500,0.6,0.6,2,0.5,0.529387441516259,0.531633013421936,0.530510227469097,0
7,0.1,500,0.6,0.6,2,0.5,0.569054031666445,0.482201313207915,0.52562767243718,0
